       0  -119.568 
      50  -117.170 
     100  -117.979 
     150  -116.589 
     200  -116.984 
     250  -117.115 
     300  -118.395 
     350  -117.349 
     400  -118.221 
     450  -118.694 
     500  -117.465 
     550  -117.889 
     600  -117.324 
     650  -117.691 
     700  -118.774 
     750  -121.002 
     800  -121.503 
     850  -121.938 
     900  -119.979 
     950  -118.606 
    1000  -118.632 
    1050  -118.968 
    1100  -120.305 
    1150  -119.017 
    1200  -117.928 
    1250  -117.121 
    1300  -119.091 
    1350  -120.697 
    1400  -120.589 
    1450  -121.447 
    1500  -119.008 
    1550  -122.411 
    1600  -121.158 
    1650  -120.480 
    1700  -119.284 
    1750  -119.820 
    1800  -120.313 
    1850  -120.055 
    1900  -117.819 
    1950  -117.497 
    2000  -118.856 
    2050  -117.043 
    2100  -117.591 
    2150  -118.033 
    2200  -118.359 
    2250  -116.318 
    2300  -116.967 
    2350  -114.826 
    2400  -118.677 
    2450  -119.375 
    2500  -118.182 
    2550  -115.708 
    2600  -114.420 
    2650  -116.541 
    2700  -119.843 
    2750  -120.108 
    2800  -121.437 
    2850  -120.367 
    2900  -119.575 
    2950  -121.359 
    3000  -120.101 
    3050  -119.131 
    3100  -116.151 
    3150  -115.865 
    3200  -116.654 
    3250  -117.428 
    3300  -118.974 
    3350  -119.322 
    3400  -121.034 
    3450  -117.984 
    3500  -121.012 
    3550  -120.411 
    3600  -122.537 
    3650  -119.340 
    3700  -117.736 
    3750  -119.822 
    3800  -123.087 
    3850  -120.978 
    3900  -119.681 
    3950  -116.620 
    4000  -117.928 
    4050  -118.857 
    4100  -118.539 
    4150  -119.457 
    4200  -118.412 
    4250  -121.169 
    4300  -120.271 
    4350  -121.796 
    4400  -117.536 
    4450  -120.018 
    4500  -122.429 
    4550  -121.051 
    4600  -123.929 
    4650  -121.681 
    4700  -123.467 
    4750  -121.931 
    4800  -122.436 
    4850  -117.956 
    4900  -116.853 
    4950  -117.199 
    5000  -120.367 
    5050  -121.253 
    5100  -119.082 
    5150  -119.162 
    5200  -118.778 
    5250  -119.349 
    5300  -118.681 
    5350  -118.319 
    5400  -117.758 
    5450  -120.164 
    5500  -118.223 
    5550  -121.316 
    5600  -120.141 
    5650  -119.150 
    5700  -118.887 
    5750  -119.821 
    5800  -120.260 
    5850  -118.200 
    5900  -117.366 
    5950  -117.032 
    6000  -119.147 
    6050  -119.289 
    6100  -120.051 
    6150  -118.774 
    6200  -116.120 
    6250  -118.825 
    6300  -121.427 
    6350  -120.624 
    6400  -119.024 
    6450  -120.565 
    6500  -122.106 
    6550  -123.224 
    6600  -123.399 
    6650  -119.077 
    6700  -116.422 
    6750  -115.892 
    6800  -119.356 
    6850  -118.498 
    6900  -122.442 
    6950  -119.076 
    7000  -117.825 
    7050  -119.796 
    7100  -119.517 
    7150  -118.625 
    7200  -118.113 
    7250  -115.605 
    7300  -118.796 
    7350  -119.998 
    7400  -120.237 
    7450  -119.511 
    7500  -119.269 
    7550  -118.978 
    7600  -121.136 
    7650  -116.908 
    7700  -119.798 
    7750  -116.798 
    7800  -118.833 
    7850  -117.616 
    7900  -118.337 
    7950  -114.066 
    8000  -119.975 
    8050  -119.742 
    8100  -120.749 
    8150  -120.330 
    8200  -122.102 
    8250  -120.037 
    8300  -120.518 
    8350  -119.442 
    8400  -117.906 
    8450  -117.522 
    8500  -119.164 
    8550  -120.872 
    8600  -121.777 
    8650  -118.750 
    8700  -118.660 
    8750  -118.514 
    8800  -119.432 
    8850  -118.091 
    8900  -118.517 
    8950  -117.060 
    9000  -117.967 
    9050  -118.822 
    9100  -122.353 
    9150  -120.631 
    9200  -122.222 
    9250  -119.584 
    9300  -121.176 
    9350  -117.532 
    9400  -120.188 
    9450  -118.991 
    9500  -116.078 
    9550  -115.838 
    9600  -118.782 
    9650  -120.018 
    9700  -117.278 
    9750  -115.581 
    9800  -117.843 
